ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
2020-08-11,,Nepal,23948.0,83.0,16664.0
2020-08-11,,New Zealand,1570.0,22.0,1526.0
2020-08-11,,Nicaragua,4115.0,128.0,2913.0
2020-08-11,,Niger,1158.0,69.0,1065.0
2020-08-11,,Nigeria,47290.0,956.0,33609.0
2020-08-11,,North Macedonia,12083.0,529.0,8248.0
2020-08-11,,Norway,9751.0,256.0,8857.0
2020-08-11,,Oman,82050.0,533.0,76720.0
2020-08-11,,Panama,76464.0,1680.0,50665.0
2020-08-11,,Papua New Guinea,214.0,3.0,71.0
2020-08-11,,Paraguay,7519.0,86.0,5326.0
2020-08-11,,Philippines,139538.0,2312.0,68432.0
2020-08-11,,Poland,52961.0,1821.0,37150.0
2020-08-11,,Portugal,52945.0,1761.0,38760.0
2020-08-11,,Qatar,113646.0,188.0,110324.0
2020-08-11,,Romania,63762.0,2764.0,30585.0
2020-08-11,,Rwanda,2171.0,7.0,1478.0
2020-08-11,,Saint Kitts and Nevis,17.0,0.0,17.0
2020-08-11,,Saint Lucia,25.0,0.0,25.0
2020-08-11,,Saint Vincent and the Grenadines,57.0,0.0,52.0
2020-08-11,,Samoa,0.0,0.0,0.0
2020-08-11,,San Marino,699.0,42.0,657.0
2020-08-11,,Sao Tome and Principe,881.0,15.0,804.0
2020-08-11,,Saudi Arabia,291468.0,3233.0,255118.0
2020-08-11,,Senegal,11380.0,238.0,7449.0
2020-08-11,,Serbia,28497.0,652.0,0.0
2020-08-11,,Seychelles,127.0,0.0,126.0
2020-08-11,,Sierra Leone,1932.0,69.0,1478.0
2020-08-11,,Singapore,55353.0,27.0,50128.0
2020-08-11,,Slovakia,2615.0,31.0,1874.0
2020-08-11,,Slovenia,2272.0,129.0,1960.0
2020-08-11,,Somalia,3227.0,93.0,1728.0
2020-08-11,,South Africa,566109.0,10751.0,426125.0
2020-08-11,,South Korea,14714.0,305.0,13786.0
2020-08-11,,South Sudan,2472.0,47.0,1175.0
2020-08-11,,Sri Lanka,2880.0,11.0,2622.0
2020-08-11,,Sudan,12033.0,786.0,6282.0
2020-08-11,,Suriname,2559.0,39.0,1712.0
2020-08-11,,Switzerland,36895.0,1990.0,32400.0
2020-08-11,,Syria,1327.0,53.0,385.0
2020-08-11,,Taiwan,480.0,7.0,443.0
2020-08-11,,Tajikistan,7871.0,63.0,6653.0
2020-08-11,,Tanzania,509.0,21.0,183.0
2020-08-11,,Thailand,3351.0,58.0,3163.0
2020-08-11,,Timor-Leste,25.0,0.0,24.0
2020-08-11,,Togo,1070.0,26.0,752.0
2020-08-11,,Trinidad and Tobago,300.0,8.0,139.0
2020-08-11,,Tunisia,1738.0,52.0,1272.0
2020-08-11,,Turkey,243180.0,5873.0,226155.0
2020-08-11,,Uganda,1313.0,9.0,1138.0
2020-08-11,,United Arab Emirates,62966.0,358.0,56961.0
2020-08-11,,Uruguay,1385.0,37.0,1157.0
2020-08-11,,Uzbekistan,31747.0,204.0,23704.0
2020-08-11,,Venezuela,27938.0,238.0,19706.0
2020-08-11,,Vietnam,866.0,16.0,451.0
2020-08-11,,West Bank and Gaza,14875.0,104.0,8181.0
2020-08-11,,Yemen,1831.0,523.0,919.0
2020-08-11,,Zambia,8275.0,241.0,7004.0
2020-08-11,,Zimbabwe,4818.0,104.0,1524.0
2020-08-11,Abruzzo,Italy,3512.0,472.0,2821.0
2020-08-11,Acre,Brazil,21757.0,565.0,14932.0
2020-08-11,Adygea Republic,Russia,3016.0,21.0,2378.0
2020-08-11,Aguascalientes,Mexico,4574.0,303.0,3919.0
2020-08-11,Aichi,Japan,3301.0,37.0,1241.0
2020-08-11,Akita,Japan,35.0,0.0,16.0
2020-08-11,Alabama,US,103485.0,1847.0,0.0
2020-08-11,Alagoas,Brazil,68935.0,1700.0,62379.0
2020-08-11,Alaska,US,3819.0,26.0,0.0
2020-08-11,Alberta,Canada,11772.0,216.0,10552.0
2020-08-11,Altai Krai,Russia,10185.0,95.0,8362.0
2020-08-11,Altai Republic,Russia,1731.0,7.0,1434.0
2020-08-11,Amapa,Brazil,38636.0,604.0,26337.0
2020-08-11,Amazonas,Brazil,108105.0,3405.0,91613.0
2020-08-11,Amazonas,Colombia,2626.0,105.0,2384.0
2020-08-11,Amazonas,Peru,7347.0,128.0,0.0
2020-08-11,Amur Oblast,Russia,2981.0,47.0,2405.0
2020-08-11,Ancash,Peru,14230.0,894.0,0.0
2020-08-11,Andalusia,Spain,17758.0,1443.0,10671.0
2020-08-11,Andaman and Nicobar Islands,India,1764.0,21.0,749.0
2020-08-11,Andhra Pradesh,India,244549.0,2203.0,154749.0
2020-08-11,Anguilla,UK,3.0,0.0,3.0
2020-08-11,Anhui,Mainland China,991.0,6.0,985.0
2020-08-11,Antioquia,Colombia,54165.0,937.0,24659.0
2020-08-11,Antofagasta,Chile,16239.0,387.0,14674.0
2020-08-11,Aomori,Japan,35.0,1.0,29.0
2020-08-11,Apurimac,Peru,1401.0,48.0,0.0
2020-08-11,Aragon,Spain,18849.0,991.0,3772.0
2020-08-11,Arauca,Colombia,509.0,8.0,194.0
2020-08-11,Araucania,Chile,4455.0,83.0,4105.0
2020-08-11,Arequipa,Peru,20276.0,928.0,0.0
2020-08-11,Arica y Parinacota,Chile,5334.0,78.0,4519.0
2020-08-11,Arizona,US,188737.0,4199.0,0.0
2020-08-11,Arkansas,US,50411.0,566.0,0.0
2020-08-11,Arkhangelsk Oblast,Russia,9414.0,220.0,8516.0
2020-08-11,Aruba,Netherlands,717.0,3.0,114.0
